,Date,Category,Inventory Level,Units Sold,Units Ordered,Price,Competitor Pricing
3025,2023-08-29,Clothing,6039,2941,2778,57.791739130434784,58.05652173913043
3026,2023-08-29,Electronics,5666,2585,2439,53.06904761904762,53.87333333333333
3027,2023-08-29,Furniture,5594,2829,2836,45.096666666666664,44.65208333333334
3028,2023-08-29,Groceries,3169,1986,1764,62.505333333333326,62.943999999999996
3029,2023-08-29,Toys,4524,2045,1874,51.57,52.137058823529415
3030,2023-08-30,Clothing,4923,2806,2382,50.941,51.326
3031,2023-08-30,Electronics,8004,4325,3237,47.59064516129032,49.01096774193548
3032,2023-08-30,Furniture,2770,2002,884,64.183,64.489
3033,2023-08-30,Groceries,3547,2036,1741,49.29705882352941,49.910000000000004
3034,2023-08-30,Toys,5637,2445,2310,48.97181818181818,47.96636363636364
3035,2023-08-31,Clothing,4749,2011,1700,53.68631578947368,53.38526315789474
3036,2023-08-31,Electronics,5395,2674,2673,55.22772727272727,56.36045454545455
3037,2023-08-31,Furniture,7252,2978,2977,57.165925925925926,56.80444444444444
3038,2023-08-31,Groceries,4526,1995,1465,61.07266666666667,61.65466666666667
3039,2023-08-31,Toys,5052,2734,1837,52.30882352941177,52.321176470588235
3040,2023-09-01,Clothing,4033,2125,2182,47.898125,47.708125
3041,2023-09-01,Electronics,3750,1648,1347,55.068666666666665,53.884
3042,2023-09-01,Furniture,5773,2705,2740,50.36652173913044,50.92521739130434
3043,2023-09-01,Groceries,7612,3749,2376,53.52608695652174,52.10956521739131
3044,2023-09-01,Toys,5538,2745,2918,51.07739130434783,50.633043478260866
3045,2023-09-02,Clothing,6506,3257,2140,60.778636363636366,61.39636363636364
3046,2023-09-02,Electronics,3701,1763,1742,57.884,57.812
3047,2023-09-02,Furniture,4365,2040,1774,46.927368421052634,45.45
3048,2023-09-02,Groceries,6618,4092,2159,56.57086956521739,56.2604347826087
3049,2023-09-02,Toys,6279,2856,2452,57.519047619047626,59.33190476190477
3050,2023-09-03,Clothing,5109,2360,2199,56.374117647058824,57.14823529411765
3051,2023-09-03,Electronics,6262,2887,2694,53.20130434782609,52.858695652173914
3052,2023-09-03,Furniture,5808,2961,1914,58.67166666666666,58.23166666666667
3053,2023-09-03,Groceries,6598,3020,2667,59.46826086956521,58.89782608695653
3054,2023-09-03,Toys,6159,2920,1920,56.72684210526315,55.58157894736842
3055,2023-09-04,Clothing,4042,1432,1686,49.93533333333333,50.66466666666667
3056,2023-09-04,Electronics,8342,4441,2364,59.95925925925926,59.76296296296296
3057,2023-09-04,Furniture,6342,2651,2891,55.39730769230769,55.93192307692308
3058,2023-09-04,Groceries,2703,1520,1716,45.190000000000005,46.87076923076923
3059,2023-09-04,Toys,4848,1706,2180,45.45947368421053,44.69210526315789
3060,2023-09-05,Clothing,4637,2885,1989,53.71684210526316,53.40105263157895
3061,2023-09-05,Electronics,3245,1923,1427,48.51571428571429,47.37714285714286
3062,2023-09-05,Furniture,6022,3517,2338,50.472500000000004,49.9565
3063,2023-09-05,Groceries,7508,2809,3052,56.67444444444445,57.82666666666666
3064,2023-09-05,Toys,5546,2234,2101,55.197500000000005,55.44
3065,2023-09-06,Clothing,8519,3330,3316,51.19037037037037,51.19074074074074
3066,2023-09-06,Electronics,4872,2801,2126,51.830555555555556,50.84777777777778
3067,2023-09-06,Furniture,5005,3025,2462,53.92444444444445,53.79888888888889
3068,2023-09-06,Groceries,4540,2580,1690,64.74466666666667,65.16066666666667
3069,2023-09-06,Toys,5997,2930,2835,59.345454545454544,59.23409090909092
3070,2023-09-07,Clothing,4650,2742,2109,63.283157894736846,63.06368421052632
3071,2023-09-07,Electronics,7078,3514,2923,51.30166666666667,50.8775
3072,2023-09-07,Furniture,5712,2651,2203,55.27,54.73086956521739
3073,2023-09-07,Groceries,3135,1636,1433,57.663333333333334,57.47833333333333
3074,2023-09-07,Toys,6029,3586,2199,44.565000000000005,44.84954545454545
3075,2023-09-08,Clothing,4842,2091,2077,53.63235294117647,54.32705882352941
3076,2023-09-08,Electronics,5348,2606,2467,53.00285714285714,52.887619047619054
3077,2023-09-08,Furniture,5969,2526,2592,51.1204347826087,50.815652173913044
3078,2023-09-08,Groceries,6779,3218,2283,52.61565217391305,53.39913043478261
3079,2023-09-08,Toys,4582,2173,1744,56.2725,55.78375
3080,2023-09-09,Clothing,5553,2680,2650,54.12380952380952,53.86619047619048
3081,2023-09-09,Electronics,5233,2678,2038,52.21777777777778,53.23222222222223
3082,2023-09-09,Furniture,5401,2423,1733,47.90631578947369,47.58894736842105
3083,2023-09-09,Groceries,5964,3744,2234,58.037826086956514,57.78434782608696
3084,2023-09-09,Toys,4345,2551,2163,68.25842105263159,69.35105263157895
3085,2023-09-10,Clothing,5099,2815,2516,47.88421052631579,47.42631578947368
3086,2023-09-10,Electronics,4056,2389,1971,52.11833333333333,52.56666666666667
3087,2023-09-10,Furniture,6590,3420,2770,54.16904761904762,53.39714285714285
3088,2023-09-10,Groceries,3339,1618,1921,61.71307692307692,61.05461538461539
3089,2023-09-10,Toys,8205,3670,3167,47.954827586206896,48.29931034482759
3090,2023-09-11,Clothing,3164,2240,1371,52.942499999999995,53.4075
3091,2023-09-11,Electronics,4135,1858,1557,58.13466666666667,57.58666666666667
3092,2023-09-11,Furniture,6271,3044,2703,56.89478260869565,57.29391304347826
3093,2023-09-11,Groceries,7126,3199,2588,59.35846153846153,59.34961538461538
3094,2023-09-11,Toys,6052,3357,2444,61.18208333333333,61.79541666666666
3095,2023-09-12,Clothing,7871,4359,3030,64.23035714285714,64.89928571428571
3096,2023-09-12,Electronics,4822,3020,1785,54.14333333333333,54.73533333333333
3097,2023-09-12,Furniture,2340,1256,865,55.58636363636364,55.33090909090909
3098,2023-09-12,Groceries,5353,3293,1820,54.354,55.071000000000005
3099,2023-09-12,Toys,5586,2541,2341,50.89692307692307,51.03730769230769
3100,2023-09-13,Clothing,6879,3802,2823,55.466521739130435,55.53695652173913
3101,2023-09-13,Electronics,5446,2246,1844,55.61409090909091,55.35090909090909
3102,2023-09-13,Furniture,4173,1982,1411,55.928333333333335,55.925000000000004
3103,2023-09-13,Groceries,5139,2941,1813,52.39625,51.689375
3104,2023-09-13,Toys,8290,3476,3304,52.09962962962963,52.75703703703704
3105,2023-09-14,Clothing,5586,2563,2318,58.12714285714286,57.88571428571428
3106,2023-09-14,Electronics,4779,2582,2292,45.88470588235294,46.546470588235294
3107,2023-09-14,Furniture,7516,3012,3042,57.54222222222223,57.70814814814815
3108,2023-09-14,Groceries,4291,2187,1691,53.5075,53.675
3109,2023-09-14,Toys,6070,3229,2568,43.42315789473684,44.287894736842105
3110,2023-09-15,Clothing,7302,3936,3445,56.409642857142856,56.45321428571429
3111,2023-09-15,Electronics,3785,2066,1734,62.911764705882355,63.366470588235295
3112,2023-09-15,Furniture,5860,2441,2514,55.26863636363637,54.78818181818181
3113,2023-09-15,Groceries,4445,2534,2111,64.31611111111111,64.55777777777777
3114,2023-09-15,Toys,4465,2290,1609,57.763333333333335,56.88333333333333
3115,2023-09-16,Clothing,7104,4081,2988,55.61041666666667,56.10958333333334
3116,2023-09-16,Electronics,5417,2578,1370,50.614210526315794,51.61631578947369
3117,2023-09-16,Furniture,4510,2583,2240,48.39944444444445,48.42666666666667
3118,2023-09-16,Groceries,5760,2535,2775,55.47727272727273,56.12954545454545
3119,2023-09-16,Toys,5838,3056,1761,58.381764705882354,59.70882352941176
3120,2023-09-17,Clothing,4894,2090,1992,60.03052631578947,60.99894736842106
3121,2023-09-17,Electronics,5238,1755,2177,54.937777777777775,55.27166666666667
3122,2023-09-17,Furniture,7351,3482,2299,53.481249999999996,54.14625
3123,2023-09-17,Groceries,4464,1862,1837,64.06764705882354,63.01882352941176
3124,2023-09-17,Toys,6268,2948,2445,57.86000000000001,57.41318181818181
3125,2023-09-18,Clothing,5137,2569,2145,50.769,51.39450000000001
3126,2023-09-18,Electronics,6169,2783,3010,48.8596,49.2776
3127,2023-09-18,Furniture,4763,2189,1891,64.33833333333332,63.23722222222222
3128,2023-09-18,Groceries,3700,2323,1640,55.664,55.92733333333333
3129,2023-09-18,Toys,5297,2512,2302,49.73681818181819,48.973636363636366
3130,2023-09-19,Clothing,5556,2654,2040,64.05727272727273,64.07772727272727
3131,2023-09-19,Electronics,5945,3196,1915,54.84736842105263,55.45473684210527
3132,2023-09-19,Furniture,4135,2127,1647,56.623333333333335,57.82666666666667
3133,2023-09-19,Groceries,5566,3028,2190,53.720000000000006,53.870000000000005
3134,2023-09-19,Toys,6447,2847,2622,46.04750000000001,45.63166666666667
3135,2023-09-20,Clothing,5084,2715,1906,60.95947368421053,60.77421052631579
3136,2023-09-20,Electronics,4469,2335,2092,63.27875,62.295625
3137,2023-09-20,Furniture,4190,1979,2337,49.656,48.7435
3138,2023-09-20,Groceries,4874,2441,2048,48.087222222222216,48.248333333333335
3139,2023-09-20,Toys,8103,3097,3231,64.34407407407407,62.73259259259259
3140,2023-09-21,Clothing,4857,1961,1321,44.26357142857143,43.33
3141,2023-09-21,Electronics,6767,3301,3368,48.24444444444444,48.79111111111111
3142,2023-09-21,Furniture,6177,3237,2020,55.55227272727273,55.32863636363636
3143,2023-09-21,Groceries,4780,2697,1790,55.90684210526316,55.86052631578947
3144,2023-09-21,Toys,4922,2471,1866,43.61277777777778,43.535555555555554
3145,2023-09-22,Clothing,4362,2145,2051,53.80411764705883,52.462941176470586
3146,2023-09-22,Electronics,6609,3061,2771,55.173199999999994,54.438
3147,2023-09-22,Furniture,5717,2885,2702,57.75565217391305,57.6295652173913
3148,2023-09-22,Groceries,3198,1564,1332,52.74916666666667,52.90916666666667
3149,2023-09-22,Toys,6028,2790,2480,51.184347826086956,49.80130434782609
3150,2023-09-23,Clothing,4954,2516,2514,61.58954545454546,61.74318181818182
3151,2023-09-23,Electronics,4174,1833,1644,58.529375,57.71625
3152,2023-09-23,Furniture,7276,3080,2603,58.614399999999996,59.0648
3153,2023-09-23,Groceries,4220,2220,1713,56.59875,56.3975
3154,2023-09-23,Toys,5888,3351,2268,51.72190476190475,51.77619047619047
3155,2023-09-24,Clothing,6070,3101,2182,54.06263157894737,54.74263157894736
3156,2023-09-24,Electronics,4847,2510,1630,58.94,59.10235294117647
3157,2023-09-24,Furniture,7751,3670,3046,49.203599999999994,49.3692
3158,2023-09-24,Groceries,7928,4148,3142,54.17821428571428,54.10035714285714
3159,2023-09-24,Toys,3080,1655,1190,51.25818181818182,51.540909090909096
3160,2023-09-25,Clothing,5913,2754,1900,56.11,56.01380952380952
3161,2023-09-25,Electronics,5821,2166,2533,56.57000000000001,56.146
3162,2023-09-25,Furniture,5036,2982,2638,44.24727272727273,44.26363636363636
3163,2023-09-25,Groceries,4409,1905,1891,53.18388888888889,53.52611111111111
3164,2023-09-25,Toys,4549,2521,2104,62.58789473684211,62.30105263157895
3165,2023-09-26,Clothing,5593,3079,2435,54.8855,54.784000000000006
3166,2023-09-26,Electronics,6660,3581,2302,50.30217391304348,49.79739130434782
3167,2023-09-26,Furniture,4421,1664,1645,56.00588235294118,56.086470588235294
3168,2023-09-26,Groceries,5420,3113,1843,63.44117647058823,64.20529411764706
3169,2023-09-26,Toys,6430,2971,2576,51.31478260869565,51.26260869565217
3170,2023-09-27,Clothing,3191,1395,1653,48.40333333333333,48.92133333333333
3171,2023-09-27,Electronics,5572,3020,1825,58.87222222222223,59.272222222222226
3172,2023-09-27,Furniture,5788,2280,2491,57.73083333333333,57.501666666666665
3173,2023-09-27,Groceries,3938,1928,1690,56.071875,56.133125
3174,2023-09-27,Toys,7021,3514,2574,60.93259259259259,62.07370370370371
3175,2023-09-28,Clothing,7189,2939,3161,54.95041666666666,55.245000000000005
3176,2023-09-28,Electronics,6009,2134,2148,52.72227272727273,53.16090909090909
3177,2023-09-28,Furniture,4576,2369,2024,59.75529411764706,60.15823529411765
3178,2023-09-28,Groceries,4087,2093,2701,58.896666666666675,58.53888888888889
3179,2023-09-28,Toys,6135,1939,2201,60.08157894736842,59.901578947368414
3180,2023-09-29,Clothing,4983,2861,2463,52.55904761904762,53.64047619047619
3181,2023-09-29,Electronics,5036,3243,2054,48.346111111111114,47.87222222222223
3182,2023-09-29,Furniture,6236,3321,2219,59.53454545454545,60.152727272727276
3183,2023-09-29,Groceries,4838,2945,2082,64.88777777777779,64.99555555555555
3184,2023-09-29,Toys,6872,3290,2353,52.5947619047619,53.097142857142856
3185,2023-09-30,Clothing,7189,3761,2707,62.83347826086957,63.21304347826087
3186,2023-09-30,Electronics,4754,2672,1975,60.043125,60.765
3187,2023-09-30,Furniture,3382,1888,1666,54.57071428571429,53.74357142857143
3188,2023-09-30,Groceries,7528,3312,2574,60.76481481481482,60.974074074074075
3189,2023-09-30,Toys,6263,2663,2187,62.614,62.859
3190,2023-10-01,Clothing,6298,2324,3001,62.15863636363636,62.70954545454546
3191,2023-10-01,Electronics,5204,2180,2078,55.40611111111111,55.767222222222216
3192,2023-10-01,Furniture,5396,3324,2230,55.5521052631579,55.667368421052636
3193,2023-10-01,Groceries,5709,2496,2032,63.599999999999994,63.63222222222222
3194,2023-10-01,Toys,6320,3888,2279,55.19826086956522,54.52
3195,2023-10-02,Clothing,4506,2146,1766,45.718823529411765,44.90176470588236
3196,2023-10-02,Electronics,5315,2322,2609,57.1185,56.763999999999996
3197,2023-10-02,Furniture,3235,1177,1305,45.915,46.449999999999996
3198,2023-10-02,Groceries,8200,4340,2697,57.434,57.040333333333336
3199,2023-10-02,Toys,5892,2592,2395,61.69380952380952,61.93904761904762
3200,2023-10-03,Clothing,7018,3692,2754,61.714615384615385,61.01153846153846
3201,2023-10-03,Electronics,5784,3047,2101,47.9155,46.911
3202,2023-10-03,Furniture,5972,2978,2627,46.88636363636363,46.4
3203,2023-10-03,Groceries,3869,1898,1713,47.727999999999994,49.245999999999995
3204,2023-10-03,Toys,5013,1663,2039,50.36294117647059,50.762352941176474
3205,2023-10-04,Clothing,5492,3205,2558,59.210869565217386,58.85521739130435
3206,2023-10-04,Electronics,4318,1785,2110,53.36277777777778,53.94277777777778
3207,2023-10-04,Furniture,7145,4003,3130,51.904399999999995,51.962799999999994
3208,2023-10-04,Groceries,5397,2964,1731,62.16823529411764,61.83352941176471
3209,2023-10-04,Toys,4450,2623,1998,51.12823529411765,51.722941176470584
3210,2023-10-05,Clothing,3763,1660,1938,46.92933333333334,48.118
3211,2023-10-05,Electronics,7992,3709,3232,58.796875,57.145625
3212,2023-10-05,Furniture,5024,2555,2108,48.3678947368421,48.27473684210526
3213,2023-10-05,Groceries,3862,2018,1654,52.06428571428571,52.36285714285714
3214,2023-10-05,Toys,5951,3398,1837,53.701,53.415499999999994
3215,2023-10-06,Clothing,5497,2597,2019,53.695882352941176,53.64529411764706
3216,2023-10-06,Electronics,5397,2686,2268,53.63526315789474,52.97789473684211
3217,2023-10-06,Furniture,4143,2194,1799,49.42411764705883,50.2235294117647
3218,2023-10-06,Groceries,7918,4028,3165,50.4,50.0796
3219,2023-10-06,Toys,5250,2385,2261,50.38681818181818,50.73045454545454
3220,2023-10-07,Clothing,4091,1861,1259,40.32857142857143,41.175000000000004
3221,2023-10-07,Electronics,6855,2885,2420,54.0375,53.834583333333335
3222,2023-10-07,Furniture,4712,2596,1728,57.516666666666666,57.51444444444444
3223,2023-10-07,Groceries,6508,3084,2911,55.18416666666667,55.526250000000005
3224,2023-10-07,Toys,5321,2678,2696,55.7795,55.89
3225,2023-10-08,Clothing,5144,1849,2297,46.6695,45.9705
3226,2023-10-08,Electronics,3835,2452,1840,42.758125,42.580625
3227,2023-10-08,Furniture,4645,2376,2293,54.650999999999996,54.027
3228,2023-10-08,Groceries,7433,3965,2497,46.991379310344826,46.92103448275862
3229,2023-10-08,Toys,4419,1458,1544,52.984,51.834666666666664
3230,2023-10-09,Clothing,4062,1781,1825,53.62421052631579,53.52105263157895
3231,2023-10-09,Electronics,4856,2704,1775,47.31388888888889,47.66833333333333
3232,2023-10-09,Furniture,4812,1884,1580,64.912,64.0555
3233,2023-10-09,Groceries,5191,2429,2384,65.417,65.799
3234,2023-10-09,Toys,7579,3492,2360,41.342608695652174,41.28565217391304
3235,2023-10-10,Clothing,4341,2012,2128,59.37555555555556,59.565000000000005
3236,2023-10-10,Electronics,4856,2377,2083,58.427,57.7925
3237,2023-10-10,Furniture,6702,3648,2636,53.91956521739131,54.73826086956522
3238,2023-10-10,Groceries,6036,2764,2512,58.14869565217391,57.72565217391305
3239,2023-10-10,Toys,4603,2444,2061,55.82125,55.693125
3240,2023-10-11,Clothing,4050,1692,2009,61.60214285714285,62.112857142857145
3241,2023-10-11,Electronics,4645,2708,1780,55.60055555555555,56.23166666666666
3242,2023-10-11,Furniture,7233,4090,2519,56.486296296296295,55.76777777777778
3243,2023-10-11,Groceries,6059,3343,2649,52.1812,52.0612
3244,2023-10-11,Toys,4042,1429,1632,48.738125000000004,47.660625
3245,2023-10-12,Clothing,4157,2211,1492,68.223125,67.161875
3246,2023-10-12,Electronics,6065,3005,2621,50.42391304347826,50.62086956521739
3247,2023-10-12,Furniture,5685,2795,2071,58.0225,56.7555
3248,2023-10-12,Groceries,6859,3771,2370,53.05772727272727,52.30681818181818
3249,2023-10-12,Toys,5555,2237,2523,43.81368421052632,43.14368421052632
3250,2023-10-13,Clothing,5879,2579,2299,53.35549999999999,53.2845
3251,2023-10-13,Electronics,5476,2824,2144,55.62777777777777,56.75833333333333
3252,2023-10-13,Furniture,5454,2681,2462,52.223333333333336,52.61571428571429
3253,2023-10-13,Groceries,5420,2717,2575,62.45619047619047,61.73428571428572
3254,2023-10-13,Toys,5281,2352,2266,45.673,46.010000000000005
3255,2023-10-14,Clothing,9697,4529,3294,56.79481481481481,55.87074074074074
3256,2023-10-14,Electronics,7184,3140,3019,65.3776923076923,66.22038461538462
3257,2023-10-14,Furniture,4744,2115,1489,63.15125,63.585625
3258,2023-10-14,Groceries,4921,2275,2078,52.17764705882353,52.74764705882353
3259,2023-10-14,Toys,4016,1795,1638,67.495,68.32928571428572
3260,2023-10-15,Clothing,4710,1978,1480,51.36666666666667,51.888
3261,2023-10-15,Electronics,5316,2590,1866,62.28684210526316,62.22684210526315
3262,2023-10-15,Furniture,6597,3545,2409,51.61375,50.75791666666667
3263,2023-10-15,Groceries,5451,2759,2606,41.495,40.759
3264,2023-10-15,Toys,6284,2542,2436,55.08681818181819,54.36181818181819
3265,2023-10-16,Clothing,5789,3251,2464,48.790000000000006,48.030454545454546
3266,2023-10-16,Electronics,5163,2238,2072,54.50555555555556,55.83722222222222
3267,2023-10-16,Furniture,6372,2732,2641,58.69304347826087,59.73521739130435
3268,2023-10-16,Groceries,4744,2298,2126,54.58875,54.960625
3269,2023-10-16,Toys,5742,2239,2472,53.60952380952381,54.31333333333333
3270,2023-10-17,Clothing,5922,3178,2020,64.94473684210527,64.31368421052632
3271,2023-10-17,Electronics,5147,2249,1637,57.3825,56.808125
3272,2023-10-17,Furniture,6604,3776,2248,53.36954545454546,53.432272727272725
3273,2023-10-17,Groceries,8459,4484,2625,53.54620689655172,53.271034482758616
3274,2023-10-17,Toys,4591,2117,1192,59.692142857142855,59.94642857142857
3275,2023-10-18,Clothing,4500,2581,2035,61.12944444444444,60.742777777777775
3276,2023-10-18,Electronics,5441,2507,2635,53.93521739130435,53.850434782608694
3277,2023-10-18,Furniture,5454,2741,2489,57.591499999999996,57.4975
3278,2023-10-18,Groceries,5498,2382,2296,49.74888888888889,48.943333333333335
3279,2023-10-18,Toys,5657,2855,1825,56.53333333333334,56.66619047619048
3280,2023-10-19,Clothing,6070,2491,2606,55.5995238095238,55.729523809523805
3281,2023-10-19,Electronics,6407,3171,2532,51.58428571428571,51.77
3282,2023-10-19,Furniture,6857,4020,3080,59.12576923076923,59.826153846153844
3283,2023-10-19,Groceries,5006,2694,1329,60.209375,60.895625
